query_item,Full_SSA_time,Full_SSA_count,baseline_empty,Full_PRA_time,Full_PRA_count,Hybrid_SSA_GlobalAvg_time,Hybrid_SSA_GlobalAvg_cands,Hybrid_SSA_GlobalAvg_pruning,Hybrid_SSA_GlobalAvg_tp,Hybrid_SSA_GlobalAvg_fp,Hybrid_SSA_GlobalAvg_fn,Hybrid_SSA_GlobalAvg_prec,Hybrid_SSA_GlobalAvg_recall,Hybrid_SSA_GlobalAvg_f1,Hybrid_SSA_GlobalAvg_exact,Hybrid_PRA_GlobalAvg_time,Hybrid_PRA_GlobalAvg_cands,Hybrid_PRA_GlobalAvg_pruning,Hybrid_PRA_GlobalAvg_tp,Hybrid_PRA_GlobalAvg_fp,Hybrid_PRA_GlobalAvg_fn,Hybrid_PRA_GlobalAvg_prec,Hybrid_PRA_GlobalAvg_recall,Hybrid_PRA_GlobalAvg_f1,Hybrid_PRA_GlobalAvg_exact,Hybrid_SSA_UnionWin_time,Hybrid_SSA_UnionWin_cands,Hybrid_SSA_UnionWin_pruning,Hybrid_SSA_UnionWin_tp,Hybrid_SSA_UnionWin_fp,Hybrid_SSA_UnionWin_fn,Hybrid_SSA_UnionWin_prec,Hybrid_SSA_UnionWin_recall,Hybrid_SSA_UnionWin_f1,Hybrid_SSA_UnionWin_exact,Hybrid_PRA_UnionWin_time,Hybrid_PRA_UnionWin_cands,Hybrid_PRA_UnionWin_pruning,Hybrid_PRA_UnionWin_tp,Hybrid_PRA_UnionWin_fp,Hybrid_PRA_UnionWin_fn,Hybrid_PRA_UnionWin_prec,Hybrid_PRA_UnionWin_recall,Hybrid_PRA_UnionWin_f1,Hybrid_PRA_UnionWin_exact,Hybrid_SSA_DurableRank_time,Hybrid_SSA_DurableRank_cands,Hybrid_SSA_DurableRank_pruning,Hybrid_SSA_DurableRank_tp,Hybrid_SSA_DurableRank_fp,Hybrid_SSA_DurableRank_fn,Hybrid_SSA_DurableRank_prec,Hybrid_SSA_DurableRank_recall,Hybrid_SSA_DurableRank_f1,Hybrid_SSA_DurableRank_exact,Hybrid_PRA_DurableRank_time,Hybrid_PRA_DurableRank_cands,Hybrid_PRA_DurableRank_pruning,Hybrid_PRA_DurableRank_tp,Hybrid_PRA_DurableRank_fp,Hybrid_PRA_DurableRank_fn,Hybrid_PRA_DurableRank_prec,Hybrid_PRA_DurableRank_recall,Hybrid_PRA_DurableRank_f1,Hybrid_PRA_DurableRank_exact,Hybrid_SSA_LegacyMinRank_time,Hybrid_SSA_LegacyMinRank_cands,Hybrid_SSA_LegacyMinRank_pruning,Hybrid_SSA_LegacyMinRank_tp,Hybrid_SSA_LegacyMinRank_fp,Hybrid_SSA_LegacyMinRank_fn,Hybrid_SSA_LegacyMinRank_prec,Hybrid_SSA_LegacyMinRank_recall,Hybrid_SSA_LegacyMinRank_f1,Hybrid_SSA_LegacyMinRank_exact,Hybrid_PRA_LegacyMinRank_time,Hybrid_PRA_LegacyMinRank_cands,Hybrid_PRA_LegacyMinRank_pruning,Hybrid_PRA_LegacyMinRank_tp,Hybrid_PRA_LegacyMinRank_fp,Hybrid_PRA_LegacyMinRank_fn,Hybrid_PRA_LegacyMinRank_prec,Hybrid_PRA_LegacyMinRank_recall,Hybrid_PRA_LegacyMinRank_f1,Hybrid_PRA_LegacyMinRank_exact
1996,1.1681263446807861,12,False,1.2081654071807861,12,0.016465425491333008,15,0.9968193384223919,11,0,1,1.0,0.9166666666666666,0.9565217391304348,False,0.016607999801635742,15,0.9968193384223919,11,0,1,1.0,0.9166666666666666,0.9565217391304348,False,0.05204510688781738,35,0.9925784563189143,12,0,0,1.0,1.0,1.0,True,0.05227828025817871,35,0.9925784563189143,12,0,0,1.0,1.0,1.0,True,0.04999947547912598,15,0.9968193384223919,12,0,0,1.0,1.0,1.0,True,0.05505228042602539,15,0.9968193384223919,12,0,0,1.0,1.0,1.0,True,0.38782382011413574,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False,0.33246564865112305,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False
1392,1.1709253787994385,17,False,1.2713494300842285,17,0.016310453414916992,15,0.9968193384223919,8,0,9,1.0,0.47058823529411764,0.6399999999999999,False,0.0191342830657959,15,0.9968193384223919,8,0,9,1.0,0.47058823529411764,0.6399999999999999,False,0.06250452995300293,34,0.9927905004240882,17,0,0,1.0,1.0,1.0,True,0.06910109519958496,34,0.9927905004240882,17,0,0,1.0,1.0,1.0,True,0.050333499908447266,15,0.9968193384223919,15,0,2,1.0,0.8823529411764706,0.9375,False,0.049504756927490234,15,0.9968193384223919,15,0,2,1.0,0.8823529411764706,0.9375,False,0.3495795726776123,15,0.9968193384223919,0,0,17,0.0,0.0,0.0,False,0.40750837326049805,15,0.9968193384223919,0,0,17,0.0,0.0,0.0,False
2282,1.2069339752197266,19,False,1.1995067596435547,19,0.020834922790527344,15,0.9968193384223919,12,0,7,1.0,0.631578947368421,0.7741935483870968,False,0.016499996185302734,15,0.9968193384223919,12,0,7,1.0,0.631578947368421,0.7741935483870968,False,0.05407452583312988,30,0.9936386768447837,18,1,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,False,0.05356025695800781,30,0.9936386768447837,18,1,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,False,0.050837039947509766,15,0.9968193384223919,15,0,4,1.0,0.7894736842105263,0.8823529411764706,False,0.05002188682556152,15,0.9968193384223919,15,0,4,1.0,0.7894736842105263,0.8823529411764706,False,0.3363301753997803,15,0.9968193384223919,0,0,19,0.0,0.0,0.0,False,0.4034125804901123,15,0.9968193384223919,0,0,19,0.0,0.0,0.0,False
1216,1.1765825748443604,9,False,1.2012851238250732,9,0.01973557472229004,15,0.9968193384223919,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.0168306827545166,15,0.9968193384223919,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.055058956146240234,31,0.9934266327396098,9,0,0,1.0,1.0,1.0,True,0.05230903625488281,31,0.9934266327396098,9,0,0,1.0,1.0,1.0,True,0.050951480865478516,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.04977536201477051,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.34362053871154785,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False,0.33769893646240234,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False
1042,1.2330434322357178,5,False,1.2332124710083008,5,0.0170285701751709,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.017749786376953125,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.0527951717376709,39,0.9917302798982188,5,0,0,1.0,1.0,1.0,True,0.052910566329956055,39,0.9917302798982188,5,0,0,1.0,1.0,1.0,True,0.053240299224853516,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05771946907043457,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.36722373962402344,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.3638308048248291,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
2203,1.1793677806854248,10,False,1.1875114440917969,10,0.016617774963378906,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.01613616943359375,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.05625104904174805,33,0.9930025445292621,10,0,0,1.0,1.0,1.0,True,0.05158233642578125,33,0.9930025445292621,10,0,0,1.0,1.0,1.0,True,0.05305218696594238,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.049449920654296875,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.33561229705810547,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False,0.3495771884918213,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False
385,1.3027429580688477,5,False,1.28108549118042,5,0.017586231231689453,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.01621842384338379,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05387163162231445,47,0.9900339270568278,5,0,0,1.0,1.0,1.0,True,0.05706667900085449,47,0.9900339270568278,5,0,0,1.0,1.0,1.0,True,0.05141854286193848,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05357003211975098,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.35920119285583496,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.3497016429901123,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
2039,1.2023820877075195,16,False,1.2467634677886963,16,0.016230106353759766,15,0.9968193384223919,15,0,1,1.0,0.9375,0.967741935483871,False,0.0166471004486084,15,0.9968193384223919,15,0,1,1.0,0.9375,0.967741935483871,False,0.05806112289428711,30,0.9936386768447837,16,0,0,1.0,1.0,1.0,True,0.05547022819519043,30,0.9936386768447837,16,0,0,1.0,1.0,1.0,True,0.05518603324890137,15,0.9968193384223919,15,0,1,1.0,0.9375,0.967741935483871,False,0.06157684326171875,15,0.9968193384223919,15,0,1,1.0,0.9375,0.967741935483871,False,0.38176655769348145,15,0.9968193384223919,0,0,16,0.0,0.0,0.0,False,0.3651163578033447,15,0.9968193384223919,0,0,16,0.0,0.0,0.0,False
981,1.18802809715271,24,False,1.1999683380126953,24,0.016080617904663086,15,0.9968193384223919,12,0,12,1.0,0.5,0.6666666666666666,False,0.01590561866760254,15,0.9968193384223919,12,0,12,1.0,0.5,0.6666666666666666,False,0.05507159233093262,35,0.9925784563189143,19,0,5,1.0,0.7916666666666666,0.8837209302325582,False,0.05687856674194336,35,0.9925784563189143,19,0,5,1.0,0.7916666666666666,0.8837209302325582,False,0.05064702033996582,15,0.9968193384223919,15,0,9,1.0,0.625,0.7692307692307693,False,0.04959988594055176,15,0.9968193384223919,15,0,9,1.0,0.625,0.7692307692307693,False,0.35482025146484375,15,0.9968193384223919,0,0,24,0.0,0.0,0.0,False,0.3407256603240967,15,0.9968193384223919,0,0,24,0.0,0.0,0.0,False
258,1.2291688919067383,12,False,1.1853322982788086,12,0.016289710998535156,15,0.9968193384223919,9,0,3,1.0,0.75,0.8571428571428571,False,0.016313552856445312,15,0.9968193384223919,9,0,3,1.0,0.75,0.8571428571428571,False,0.05646681785583496,33,0.9930025445292621,12,1,0,0.9230769230769231,1.0,0.9600000000000001,False,0.05428028106689453,33,0.9930025445292621,12,1,0,0.9230769230769231,1.0,0.9600000000000001,False,0.051567792892456055,15,0.9968193384223919,12,1,0,0.9230769230769231,1.0,0.9600000000000001,False,0.058553457260131836,15,0.9968193384223919,12,1,0,0.9230769230769231,1.0,0.9600000000000001,False,0.36238789558410645,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False,0.3336348533630371,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False
1679,1.1543552875518799,13,False,1.1771268844604492,13,0.016447067260742188,15,0.9968193384223919,12,0,1,1.0,0.9230769230769231,0.9600000000000001,False,0.01873040199279785,15,0.9968193384223919,12,0,1,1.0,0.9230769230769231,0.9600000000000001,False,0.06411123275756836,30,0.9936386768447837,13,0,0,1.0,1.0,1.0,True,0.07665491104125977,30,0.9936386768447837,13,0,0,1.0,1.0,1.0,True,0.06574106216430664,15,0.9968193384223919,13,0,0,1.0,1.0,1.0,True,0.05845999717712402,15,0.9968193384223919,13,0,0,1.0,1.0,1.0,True,0.37576723098754883,15,0.9968193384223919,0,0,13,0.0,0.0,0.0,False,0.34961462020874023,15,0.9968193384223919,0,0,13,0.0,0.0,0.0,False
1313,1.169097661972046,21,False,1.2030255794525146,21,0.01652240753173828,15,0.9968193384223919,12,0,9,1.0,0.5714285714285714,0.7272727272727273,False,0.016335725784301758,15,0.9968193384223919,12,0,9,1.0,0.5714285714285714,0.7272727272727273,False,0.05191993713378906,32,0.993214588634436,17,0,4,1.0,0.8095238095238095,0.8947368421052632,False,0.055468082427978516,32,0.993214588634436,17,0,4,1.0,0.8095238095238095,0.8947368421052632,False,0.048581838607788086,15,0.9968193384223919,15,0,6,1.0,0.7142857142857143,0.8333333333333333,False,0.049295902252197266,15,0.9968193384223919,15,0,6,1.0,0.7142857142857143,0.8333333333333333,False,0.3465406894683838,15,0.9968193384223919,0,0,21,0.0,0.0,0.0,False,0.33637070655822754,15,0.9968193384223919,0,0,21,0.0,0.0,0.0,False
2481,1.2203705310821533,9,False,1.2439093589782715,9,0.01633930206298828,15,0.9968193384223919,7,0,2,1.0,0.7777777777777778,0.8750000000000001,False,0.01635456085205078,15,0.9968193384223919,7,0,2,1.0,0.7777777777777778,0.8750000000000001,False,0.055414438247680664,41,0.991306191687871,9,0,0,1.0,1.0,1.0,True,0.06057000160217285,41,0.991306191687871,9,0,0,1.0,1.0,1.0,True,0.06067681312561035,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.05722856521606445,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.35866594314575195,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False,0.3354198932647705,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False
